Score,Level,Card_A_Claiming,Title_A,Card_B_Negating,Title_B,Claim_Text,Negate_Text
0.644,5,TRENT-S25,"연옥, 성인 공경, 대사",TRENT-S06-C13,죄 사함을 흔들림 없이 확신해야 한다면 파문,"그리스도와 성모, 성인들의 형상(성화/성상)을 성당에 모시고 공경하는 것은 합당하다.","모든 신자가 자신의 죄 사함을 절대적으로 흔들림 없이 확신해야 한다는 명제 (구원의 확신, assurance of salvation)"
0.644,5,TRENT-S25-INDULGENCES,대사 교령: 교회의 대사 수여권을 부정하면 파문,TRENT-S13-C01,화체설: 빵과 포도주의 실체 변환,대사의 사용은 그리스도인들에게 유익하며 교회 안에서 유지되어야 한다,그리스도가 성체 안에 힘(virtus)으로만 현존한다는 명제 (칼빈주의)
0.644,5,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),COUNCIL-FLORENCE,Cantate Domino (가장 강력한 배타적 구원 교령),교황이 사도좌에서(ex cathedra) 신앙이나 도덕에 관한 교리를 확정할 때 무류하다,"가톨릭 교회에 속하지 않은 타종교인이나 정교회/개신교 신자라도 선행이나 예수에 대한 믿음, 순교를 통해 구원받을 수 있다 (제2차 바티칸 공의회의 포용주의와 극심한 직관적 충돌)."
0.644,2,DH-02_03,Dignitatis Humanae 2~3항: 종교 자유의 근거 (Syllabus와 정면 대비),CCC-0402,원죄의 보편적 전달,어떤 인간 권력도 내적 종교 행위를 명령하거나 금지할 수 없다,인간은 스스로 원죄 없이 존재할 수 있다
0.644,2,DH-02_03,Dignitatis Humanae 2~3항: 종교 자유의 근거 (Syllabus와 정면 대비),TRENT-S24-MARRIAGE,혼인 성사의 불가해소성,어떤 인간 권력도 내적 종교 행위를 명령하거나 금지할 수 없다,간통을 이유로 혼인의 유대가 해소될 수 있다는 명제
0.644,2,GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",CCC-1987_2016,"칭의(의화)와 은총, 그리고 공로","양심은 인간의 ""가장 은밀한 핵심이자 지성소""이며, 그곳에서 인간은 홀로 하느님과 함께 있다",칭의는 오직 믿음만으로 이루어지며 내적 쇄신이 아닌 단순히 하느님이 죄를 덮어주시는 것이다(이신칭의 부정).
0.644,2,GS-16,"Gaudium et Spes 16항: 양심 — ""인간의 가장 은밀한 핵심이자 지성소""",TRENT-S06-C23,"의화된 자는 죄지을 수 없다 하거나, 마리아 특전 없이 평생 무죄가 가능하다 하면 파문",양심은 불가피한 무지(invincible ignorance)로 인해 자주 오류에 빠질 수 있으나 그렇다고 존엄성을 잃지는 않는다,의화된 자는 (본성적으로) 죄를 지을 수 없다는 명제 (완전주의)
0.644,2,GS-51,"Gaudium et Spes 51항: 책임 있는 출산과 산아 조절의 ""객관적 기준""",TRENT-S05,원죄 교령,"혼인은 출산만을 위한 것이 아니며, 자녀가 없더라도 그 가치와 불가해소성을 유지한다(50항)",영아 세례는 무효하며 불필요하다(재세례파 단죄).
0.644,3,LG-12,Lumen Gentium 12항: 신자 전체의 신앙 무오류성 (Sensus Fidei),DENZINGER-FEENEY-VOTUM,"1949년 Feeney 서한: ""열망(votum)""의 정확한 신학적 조건","이 무오류성은 신앙과 도덕에 관한 ""보편적 일치""(universal agreement)가 있을 때 드러난다","(반대 극단) 완전한 애덕이나 초자연적 신앙 없이 ""교회에 들어가고 싶다""는 막연한 마음만으로 구원이 보장된다는 명제 — 이 문서는 이 방향도 명시적으로 차단한다"
0.644,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S06-C12,의화시키는 믿음이 단지 자비에 대한 확신일 뿐이라면 파문,가톨릭 교회가 그리스도에 의해 필요하게 되었음을 **알면서도** 그 안에 들어가거나 머물기를 거부하는 자는 구원받을 수 없다,의화시키는 믿음이 곧 하느님 자비에 대한 확신일 뿐이라는 명제
0.644,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S07-C08,성사가 사효적(ex opere operato)으로 은총을 주지 않는다면 파문,가톨릭 교회가 그리스도에 의해 필요하게 되었음을 **알면서도** 그 안에 들어가거나 머물기를 거부하는 자는 구원받을 수 없다,성사가 단지 믿음을 표현하는 외적 표지일 뿐 그 자체로 은총을 전달하지 않는다는 명제 (기념설적 성사관)
0.644,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S06-C13,죄 사함을 흔들림 없이 확신해야 한다면 파문,교회의 가시적 구조에 속해 있더라도 사랑(caritas) 안에 머물지 않으면 구원받지 못하며 오히려 더 엄한 심판을 받는다,구원의 확신이 신앙의 필수 요소라는 명제
0.644,4,LG-14,"Lumen Gentium 14항: 교회의 구원 필요성과 ""알면서 거부하면 구원 불가""",TRENT-S07-C04,성사가 구원에 불필요하며 믿음만으로 은총을 얻는다면 파문,교회의 가시적 구조에 속해 있더라도 사랑(caritas) 안에 머물지 않으면 구원받지 못하며 오히려 더 엄한 심판을 받는다,성사도 성사에 대한 열망도 없이 오직 믿음만으로 의화 은총을 얻을 수 있다는 명제 (Sola Fide의 성사론적 적용)
0.644,4,LG-16,Lumen Gentium 16항: 복음을 모르는 이들의 구원 가능성,TRENT-S06-C24,선행이 의화의 증가 원인이 아니라면 파문,신적 섭리는 이런 사람들에게 구원에 필요한 도움을 거부하지 않는다,칭의가 단회적 선언이며 이후 성화 과정과 무관하다는 명제 (법정적 칭의론)
0.644,3,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",CANON-C1397,낙태 자동 파문 (2021년 개정 조문 번호),이 종교적 순종은 교황이 **ex cathedra로 말하지 않을 때**(통상 교도권)에도 적용되어야 한다,낙태 파문은 주교의 별도 선언이 있어야 발효한다.
0.644,3,LG-25,"Lumen Gentium 25항: 교황 통상 교도권에 대한 ""종교적 순종"" 의무",CCC-846_848,교회 밖의 구원 (Extra Ecclesiam nulla salus),이 종교적 순종은 교황이 **ex cathedra로 말하지 않을 때**(통상 교도권)에도 적용되어야 한다,가톨릭 교회의 필요성을 분명히 알고도 이를 의도적으로 거부한 자가 구원받을 수 있다.
0.644,4,LG-62,Lumen Gentium 62항: 마리아의 칭호 — 중개자(Mediatrix)·보호자(Advocate) (그리스도의 유일한 중개직에 종속),TRENT-S25-PURGATORY,연옥 교령: 연옥은 존재하며 산 자의 도고(특히 미사)로 도움받는다,어떤 피조물도 성육신하신 말씀이자 구속주이신 그리스도와 동등하게 여겨질 수 없다,연옥이 존재하지 않는다는 명제
0.644,2,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",COUNCIL-CONST_III,호노리우스 1세 교황 정죄,"가톨릭 교회는 이런 종교들 안에 있는 ""참되고 거룩한 것""을 아무것도 배척하지 않는다",로마 교황은 절대로 이단에 빠질 수 없다 (1차 바티칸 무류성 선언의 역사적 뇌관).
0.644,2,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",CCC-161_165,믿음과 구원,타 종교의 계율과 가르침은 종종 모든 인간을 비추는 진리의 한 광선을 반영한다,예수 그리스도를 향한 믿음 없이도 구원을 얻을 수 있다.
0.644,2,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",DENZINGER-SYLLABUS,Syllabus Errorum (오류표)와 종교 자유 부정,타 종교의 계율과 가르침은 종종 모든 인간을 비추는 진리의 한 광선을 반영한다,모든 인간은 자신의 양심에 따라 종교를 선택하고 공적으로 예배할 수 있는 종교 자유의 권리를 가진다 (제2차 바티칸 공의회 Dignitatis Humanae의 핵심 주장과 완벽히 충돌).
0.644,2,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",TRENT-S13-C11,믿음만으로 성체를 합당하게 받기에 충분하다면 파문,타 종교의 계율과 가르침은 종종 모든 인간을 비추는 진리의 한 광선을 반영한다,믿음만 있으면 대죄 상태에서도 성체를 합당하게 받을 수 있다는 명제 (sola fide의 성체론적 적용)
0.644,1,NA-02,"Nostra Aetate 2항: 타 종교 안에 있는 ""참되고 거룩한 것""의 인정",DENZINGER-FEENEY,Feeney주의 정죄와 '열망의 세례',"그럼에도 교회는 그리스도를 ""길이요 진리요 생명""으로 선포할 의무를 갖는다 (선교 사명은 포기되지 않음)",암묵적인 열망이나 선한 양심만으로는 결코 세례를 대체할 수 없으며 무조건 가시적 교회 안에 있어야만 구원받는다 (역설적으로 피렌체 공의회의 엄격주의와 비교됨).
0.643,3,CANON-C0205,완전한 친교의 조건,TRENT-S06,칭의(의화) 교령,셋 중 하나라도 결여되면(예: 신앙고백·성사는 같으나 교황 통치 유대가 없는 경우) 완전한 친교가 아니다.,"인간은 오직 믿음만으로 의롭게 된다(Sola Fide)고 말하거나, 선행은 구원과 무관하다."
0.643,1,CANON-C0748,양심에 반한 신앙 강요 절대 금지,DH-02_03,Dignitatis Humanae 2~3항: 종교 자유의 근거 (Syllabus와 정면 대비),"누구도 양심에 반하여 가톨릭 신앙을 받아들이도록 강제되어서는 안 된다(§2) — ""no one is ever permitted""라는 절대적 문언.","오류에는 권리가 없으므로(""Error has no rights"") 국가가 이단·비가톨릭 신앙을 강제로 억압할 권한이 있다는 명제"
0.643,3,CANON-C0751,이단·배교·열교의 법적 정의,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,"열교(schism)의 법적 정의는 교리 문제가 아니라 오로지 ""교황에 대한 복종 거부"" 또는 ""교황 산하 교회 구성원과의 친교 거부""이다 — 즉 동방 정교회 등과의 분열이 교황 수위권 불복종만으로 법적으로 정의된다.",교황의 수위권이 영적 영역에만 제한된다는 명제
0.643,3,CANON-C0751,이단·배교·열교의 법적 정의,TRENT-S14,고해성사와 병자성사,"열교(schism)의 법적 정의는 교리 문제가 아니라 오로지 ""교황에 대한 복종 거부"" 또는 ""교황 산하 교회 구성원과의 친교 거부""이다 — 즉 동방 정교회 등과의 분열이 교황 수위권 불복종만으로 법적으로 정의된다.",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.
0.643,3,CANON-GEN,"교회법 일반 (적용 대상, 이단, 배교)",CCC-1213_1284,세례 성사의 은총,'이단'은 세례 받은 자가 하느님이 계시하시고 교회가 정의한 교리를 고의로 지속적으로 부정하거나 의심하는 행위이다.,세례는 죄 사함의 실제 능력이 없는 단순한 신앙 고백의 상징이다.
0.643,3,CANON-GEN,"교회법 일반 (적용 대상, 이단, 배교)",CCC-161_165,믿음과 구원,'이단'은 세례 받은 자가 하느님이 계시하시고 교회가 정의한 교리를 고의로 지속적으로 부정하거나 의심하는 행위이다.,예수 그리스도를 향한 믿음 없이도 구원을 얻을 수 있다.
0.643,3,CANON-SACR,성사 일반과 성체 영성체의 제한,CCC-888_892,교도권과 교황 무류성 (Infallibility),"죽을 위험 등 극히 예외적인 상황에서는, 일정한 조건을 갖춘 비가톨릭 기독교인에게도 성사(고해, 성체, 병자)를 합법적으로 수여할 수 있다(Canon 844).",교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.
0.643,3,CCC-0847,교회 밖 구원 가능성,CCC-1213_1284,세례 성사의 은총,구원의 조건은 진실한 마음으로 하느님을 찾는 것이다,세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).
0.643,3,CCC-0847,교회 밖 구원 가능성,CCC-0491,마리아 무염시태,교회의 가시적 경계 밖에서도 구원의 가능성이 존재한다,원죄의 보편적 전달에 예외가 없다
0.643,4,CCC-1257_1261,세례의 필수성,TRENT-S13-C11,믿음만으로 성체를 합당하게 받기에 충분하다면 파문,세례를 향한 명시적/묵시적 열망과 순교(혈세)는 물의 세례 없이도 세례의 은총(구원)을 부여한다.,믿음만 있으면 대죄 상태에서도 성체를 합당하게 받을 수 있다는 명제 (sola fide의 성체론적 적용)
0.643,4,CCC-161_165,믿음과 구원,TRENT-S25,"연옥, 성인 공경, 대사",믿음을 상실하거나 끝까지 지키지 않는 자는 구원받을 수 없다.,연옥은 존재하지 않으며 죽은 이를 위한 기도는 쓸모없다.
0.643,4,CCC-1987_2016,"칭의(의화)와 은총, 그리고 공로",TRENT-S06-C13,죄 사함을 흔들림 없이 확신해야 한다면 파문,칭의를 받은 신자는 선행을 통해 영생을 얻을 공로를 인정받을 수 있다.,"모든 신자가 자신의 죄 사함을 절대적으로 흔들림 없이 확신해야 한다는 명제 (구원의 확신, assurance of salvation)"
0.643,4,CCC-2068,계명 준수로 구원,TRENT-S06-C24,선행이 의화의 증가 원인이 아니라면 파문,십계명을 어기는 대죄를 짓고 회개하지 않으면 영원한 구원을 상실한다,칭의가 단회적 선언이며 이후 성화 과정과 무관하다는 명제 (법정적 칭의론)
0.643,3,CCC-2181,주일 미사 의무,CCC-1376,화체설 (Transsubstantiatio),미사는 온 교회 생활의 기초이다,그리스도의 현존은 영적/비유적 의미일 뿐이다
0.643,2,CCC-2181,주일 미사 의무,NOSTRA-AETATE,비그리스도교와 교회의 관계에 대한 선언,미사는 온 교회 생활의 기초이다,비그리스도교에는 어떤 참되거나 거룩한 것도 없다는 명제
0.643,3,CCC-2267,"사형제도 (2018년 개정판: ""용납 불가"")",TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,교회는 전 세계적 사형제 폐지를 위해 노력한다,모든 신자가 죄를 사할 권한을 갖는다는 명제 (만인사제직의 확대 해석)
0.643,4,CCC-846_848,교회 밖의 구원 (Extra Ecclesiam nulla salus),TRENT-S07-C08,성사가 사효적(ex opere operato)으로 은총을 주지 않는다면 파문,자기 탓 없이 그리스도의 복음과 가톨릭 교회를 모르는 자도 양심을 따르고 하느님을 찾으면 구원받을 수 있다.,하느님의 약속에 대한 믿음만 있으면 성사 없이도 은총을 얻는다는 명제
0.643,3,CDF-DOMINUS,Dominus Iesus (구원의 유일성과 가톨릭 교회),CANON-C0751,이단·배교·열교의 법적 정의,비그리스도교 종교들은 객관적으로 구원의 수단이 될 수 없으며 영적인 측면에서 심각한 결함을 지니고 있다.,세례 받지 않은 타종교인의 불신도 교회법상 이단에 해당한다.
