Score,Card_A_Claiming,Title_A,Card_B_Negating,Title_B,Claim_Text,Negate_Text,Hit_Filters,Combo_Name
0.651,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,CCC-888_892,교도권과 교황 무류성 (Infallibility),"참된 종교는 가톨릭 교회 안에 존재하지만, 타인에게 강요할 수 없다",교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.65,CCC-0402,원죄의 보편적 전달,PAPAL-INEFF,Ineffabilis Deus (원죄 없이 잉태되신 동정 마리아),모든 인간은 태어날 때부터 원죄의 상태에 있다,성모 마리아 역시 다른 모든 인류와 마찬가지로 원죄를 지니고 잉태되었다.,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.65,PAPAL-MUNIF,Munificentissimus Deus (성모 몽소승천),CCC-161_165,믿음과 구원,성모 마리아는 지상 생애를 마친 뒤 영혼과 함께 육신이 부패하지 않고 천국으로 승천(몽소승천)하였다.,한 번 얻은 믿음과 구원은 상실될 수 없다(한 번 구원은 영원한 구원).,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.649,CCC-1257_1261,세례의 필수성,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,세례를 향한 명시적/묵시적 열망과 순교(혈세)는 물의 세례 없이도 세례의 은총(구원)을 부여한다.,오직 믿음만으로(sola fide) 의화된다는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.649,CCC-487_511,"마리아: 무염시태와 평생동정, 몽소승천",CCC-0491,마리아 무염시태,마리아는 지상 생애가 끝난 후 영혼과 육신이 함께 하늘로 올림을 받았다.,마리아의 구원은 다른 인간과 동일한 방식으로 이루어졌다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.649,CCC-1257,세례의 필수성,TRENT-S06-CH04,세례의 열망(Votum Baptismi),교회는 세례 외에 구원의 다른 수단을 알지 못한다,세례도 세례에 대한 열망도 없이 의화가 가능하다는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.648,PAPAL-MUNIF,Munificentissimus Deus (성모 몽소승천),CCC-1030,연옥,성모 마리아는 지상 생애를 마친 뒤 영혼과 함께 육신이 부패하지 않고 천국으로 승천(몽소승천)하였다.,죽음 이후에는 오직 천국과 지옥만 존재한다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.648,TRENT-S24-MARRIAGE,혼인 성사의 불가해소성,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,"간통이나 이단, 동거 불가, 의도적 부재를 이유로 혼인이 해소될 수 없다",세례가 구원에 필수가 아니라는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.647,CCC-0491,마리아 무염시태,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,이 보존은 하느님의 특별한 은총과 특전에 의한 것이다,세속 권력이 영적 권력과 독립적이라는 명제,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.647,CCC-0491,마리아 무염시태,UNAM-SANCTAM,교황 복종이 구원에 절대 필요,마리아는 원죄 없이 잉태된 유일한 인간이다,교황에 대한 복종 없이도 구원받을 수 있다는 명제,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.647,COUNCIL-CONST_III,호노리우스 1세 교황 정죄,TRENT-S14,고해성사와 병자성사,로마 교황(호노리우스)이라 할지라도 이단적 교리를 수용하거나 묵인하여 교회를 더럽혔다면 공의회를 통해 이단자로 선고받고 파문될 수 있다.,고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.647,TRENT-S05,원죄 교령,TRENT-S06,칭의(의화) 교령,"세례는 원죄의 죄책을 완전히 사면하며, 영아들도 원죄를 씻기 위해 세례가 필수적이다.",인간의 자유의지는 죄로 인해 완전히 파괴되어 은총에 수동적일 뿐이다.,F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.647,TRENT-S07,성사 일반과 세례,CCC-1452,완전한 통회 (Contritio Perfecta),"성사는 수령자의 믿음에만 의존하지 않고, 합당한 절차를 거치면 성사 자체의 행위로 은총을 부여한다(사효론).",대죄는 오직 고해성사를 통해서만 용서될 수 있다 (예외 없이),F2_RUPTURE | F3_TOLLENS | F4_ACTION_DOC,COMBO-03_SALVATION
0.647,TRENT-S14,고해성사와 병자성사,CCC-1257_1261,세례의 필수성,구원을 위해서는 세례 후 지은 모든 대죄를 사제에게 구두로 은밀하게 고백하는 것이 신법으로 필수적이다.,복음을 알 수 있는 사람이 세례 성사를 고의로 거부하고도 구원받을 수 있다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.647,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),TRENT-S14,고해성사와 병자성사,교황의 교의적 정의(definitiones)는 교회의 동의(consensus Ecclesiae)에 의해서가 아니라 그 자체로(ex sese) 개혁 불가능하다,고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS | F5_GOALPOST | F6_RETORSION,COMBO-03_SALVATION
0.646,CCC-0491,마리아 무염시태,COUNCIL-NICAEA_CHALCEDON,초기 공의회 (삼위일체와 기독론),마리아는 원죄 없이 잉태된 유일한 인간이다,마리아는 단순히 인간 본성만을 낳은 '그리스도의 어머니(Christotokos)'일 뿐이다(네스토리우스주의).,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.646,CCC-1452,완전한 통회 (Contritio Perfecta),TRENT-S07,성사 일반과 세례,고해성사 이전에도 대죄의 용서가 가능하다,성사는 단지 믿음을 북돋기 위한 외적 표징일 뿐 구원 은총을 수여하지 못한다.,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.646,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,TRENT-S06-CH04,세례의 열망(Votum Baptismi),세례 없이는 구원에 이를 수 없다 (통상적 수단으로서),세례도 세례에 대한 열망도 없이 의화가 가능하다는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.646,LG-16,Lumen Gentium 16항: 복음을 모르는 이들의 구원 가능성,CCC-1452,완전한 통회 (Contritio Perfecta),자기 잘못 없이 그리스도의 복음과 교회를 모르면서도 성실한 마음으로 하느님을 찾고 양심의 지시에 따라 올바로 살려고 하는 이들은 영원한 구원에 이를 수 있다,대죄는 오직 고해성사를 통해서만 용서될 수 있다 (예외 없이),F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.645,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,CCC-0491,마리아 무염시태,"이 축복은 혼인 성사와 혼동되어서는 안 되며, 비정규적 결합을 승인하는 것이 아니다",원죄의 보편적 전달에 예외가 없다,F1_REDUCTIO | F4_ACTION_DOC | F8_SILENCE,COMBO-01_MARIOLOGY
0.645,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,CCC-1422_1498,고해성사와 사죄권,하느님의 자비와 은총은 도덕적 완전함의 전제 조건 없이도 간구될 수 있다,"사제에게는 죄를 사할 권한이 없으며, 고해성사는 인간이 만든 제도에 불과하다.",F3_TOLLENS | F4_ACTION_DOC | F5_GOALPOST | F6_RETORSION,COMBO-05_MORAL_COLLAPSE
0.644,CCC-487_511,"마리아: 무염시태와 평생동정, 몽소승천",CCC-1030,연옥,마리아는 지상 생애가 끝난 후 영혼과 육신이 함께 하늘로 올림을 받았다.,구원받은 영혼은 죽은 직후 즉시 천국에 간다 (모든 경우),F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.644,COUNCIL-NICAEA_CHALCEDON,초기 공의회 (삼위일체와 기독론),CCC-0491,마리아 무염시태,"마리아는 단지 인간 예수의 어머니가 아니라, 하느님(성자)을 낳으신 하느님의 어머니(Theotokos)이시다.",마리아도 다른 모든 인간처럼 원죄를 가지고 잉태되었다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.644,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,세례 후 대죄의 사함을 위해 사제 앞 고백은 하느님의 법에 의해 필수이다,이단자들에게는 종교 자유의 권리가 없다는 명제,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.644,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,TRENT-S05,원죄 교령,"통회(contritio)만으로는 죄 사함에 충분하지 않으며, 사제의 사죄가 필요하다",영아 세례는 무효하며 불필요하다(재세례파 단죄).,F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.644,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),COUNCIL-FLORENCE,Cantate Domino (가장 강력한 배타적 구원 교령),교황이 사도좌에서(ex cathedra) 신앙이나 도덕에 관한 교리를 확정할 때 무류하다,"가톨릭 교회에 속하지 않은 타종교인이나 정교회/개신교 신자라도 선행이나 예수에 대한 믿음, 순교를 통해 구원받을 수 있다 (제2차 바티칸 공의회의 포용주의와 극심한 직관적 충돌).",F2_RUPTURE | F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.643,CANON-SACR,성사 일반과 성체 영성체의 제한,CCC-888_892,교도권과 교황 무류성 (Infallibility),"죽을 위험 등 극히 예외적인 상황에서는, 일정한 조건을 갖춘 비가톨릭 기독교인에게도 성사(고해, 성체, 병자)를 합법적으로 수여할 수 있다(Canon 844).",교황이 '좌에서(Ex Cathedra)' 선언한 신앙과 도덕 교리라 할지라도 성경과 어긋나면 오류가 있을 수 있다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.643,CCC-0847,교회 밖 구원 가능성,CCC-0491,마리아 무염시태,교회의 가시적 경계 밖에서도 구원의 가능성이 존재한다,원죄의 보편적 전달에 예외가 없다,F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.643,FIDUCIA-SUPPLICANS,동성 커플 축복 허용,TRENT-S06-C09,오직 믿음(Sola Fide)으로 의롭다 하면 파문,"이 축복은 혼인 성사와 혼동되어서는 안 되며, 비정규적 결합을 승인하는 것이 아니다",오직 믿음만으로(sola fide) 의화된다는 명제,F2_RUPTURE | F4_ACTION_DOC,COMBO-05_MORAL_COLLAPSE
0.643,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,CCC-1987_2016,"칭의(의화)와 은총, 그리고 공로",이 교리를 부정하는 자는 파문(anathema)된다,칭의는 오직 믿음만으로 이루어지며 내적 쇄신이 아닌 단순히 하느님이 죄를 덮어주시는 것이다(이신칭의 부정).,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.643,DIGNITATIS-HUMANAE,종교 자유에 관한 선언,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,아무도 자기 양심에 따라 종교를 실천하는 것이 방해받아서는 안 된다,세례가 구원에 필수가 아니라는 명제,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.642,CCC-2181,주일 미사 의무,CCC-0491,마리아 무염시태,주일과 의무 축일에 미사 참여는 의무이다,원죄의 보편적 전달에 예외가 없다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.642,CDF-DOMINUS,Dominus Iesus (구원의 유일성과 가톨릭 교회),CCC-888_892,교도권과 교황 무류성 (Infallibility),비그리스도교 종교들은 객관적으로 구원의 수단이 될 수 없으며 영적인 측면에서 심각한 결함을 지니고 있다.,교회 내에 신앙과 도덕에 관해 절대적으로 무류한 판단을 내릴 수 있는 권위 체계는 존재하지 않는다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.642,CDF-RESPONSUM,Responsum ad Dubium (2021) 동성 결합 축복 금지,DENZINGER-FEENEY,Feeney주의 정죄와 '열망의 세례',"하느님은 객관적인 죄의 상태(동성 결합)를 축복할 수 없으므로, 교회 역시 동성 커플을 축복할 권한이 전혀 없다.",암묵적인 열망이나 선한 양심만으로는 결코 세례를 대체할 수 없으며 무조건 가시적 교회 안에 있어야만 구원받는다 (역설적으로 피렌체 공의회의 엄격주의와 비교됨).,F2_RUPTURE | F4_ACTION_DOC | F5_GOALPOST,COMBO-05_MORAL_COLLAPSE
0.642,TRENT-S05,원죄 교령,CCC-1213_1284,세례 성사의 은총,아담의 원죄는 혈통(번식)을 통해 모든 인류에게 예외 없이 전수된다(마리아 제외).,세례를 받은 후에도 원죄가 그대로 남아 있다(형식적인 덮음만 있다).,F1_REDUCTIO | F2_RUPTURE | F8_SILENCE,COMBO-01_MARIOLOGY
0.642,TRENT-S07,성사 일반과 세례,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,"세례, 견진, 신품 성사는 영혼에 지울 수 없는 인호를 남긴다.",모든 신자가 죄를 사할 권한을 갖는다는 명제 (만인사제직의 확대 해석),F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.641,CCC-0491,마리아 무염시태,CCC-2181,주일 미사 의무,마리아는 원죄 없이 잉태된 유일한 인간이다,미사 불참은 죄가 되지 않는다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.641,CCC-2181,주일 미사 의무,CCC-0491,마리아 무염시태,미사는 온 교회 생활의 기초이다,마리아도 다른 모든 인간처럼 원죄를 가지고 잉태되었다,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.641,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,VAT1-PASTOR-AETERNUS,교황 무류성 선언 (Ex Cathedra),사제만이 죄를 사할 권한을 갖는다 (요한 20:23에 근거),교황의 정의가 교회의 동의(consensus)를 통해서만 개혁 불가능하다는 명제,F2_RUPTURE | F3_TOLLENS | F5_GOALPOST | F6_RETORSION,COMBO-03_SALVATION
0.641,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,CANON-PENAL,형법과 자동 파문(Latae Sententiae),"통회(contritio)만으로는 죄 사함에 충분하지 않으며, 사제의 사죄가 필요하다",파문은 오직 주교나 교황의 명시적인 재판과 서면 선고가 있을 때만 효력이 발생한다(자동 처벌 파문의 부정).,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.641,TRENT-S14-CONFESSION,사제의 사죄가 죄 사함에 필수,CCC-1422_1498,고해성사와 사죄권,"통회(contritio)만으로는 죄 사함에 충분하지 않으며, 사제의 사죄가 필요하다","사제에게는 죄를 사할 권한이 없으며, 고해성사는 인간이 만든 제도에 불과하다.",F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
0.64,TRENT-S14,고해성사와 병자성사,TRENT-S22,미사의 거룩한 제사,고해성사는 그리스도께서 직접 제정하신 죄 사함의 참된 성사이다.,"그리스도는 십자가에서 단 한 번 제사를 드렸으므로, 미사를 제사로 부르는 것은 십자가의 유일성을 모독하는 것이다.",F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.639,CCC-0402,원죄의 보편적 전달,CCC-2010,공로 (Meritum),원죄는 아담으로부터 모든 인류에게 전달된다,인간의 행위는 하느님 앞에서 어떤 가치도 갖지 않는다,F1_REDUCTIO | F4_ACTION_DOC,COMBO-04_PURGATORY
0.639,CCC-0491,마리아 무염시태,COUNCIL-NICAEA_CHALCEDON,초기 공의회 (삼위일체와 기독론),마리아는 잉태되는 첫 순간부터 원죄에서 보존되었다,마리아는 단순히 인간 본성만을 낳은 '그리스도의 어머니(Christotokos)'일 뿐이다(네스토리우스주의).,F1_REDUCTIO | F8_SILENCE,COMBO-01_MARIOLOGY
0.639,CCC-1257,세례의 필수성,TRENT-S05,원죄 교령,"세례의 필수성은 주님 자신의 말씀(요한 3,5)에 근거한다",영아 세례는 무효하며 불필요하다(재세례파 단죄).,F1_REDUCTIO | F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.639,DENZINGER-SYLLABUS,Syllabus Errorum (오류표)와 종교 자유 부정,CCC-888_892,교도권과 교황 무류성 (Infallibility),가톨릭 국가 내에 거주하는 비가톨릭 신자나 타종교인들에게 자신들의 종교를 공개적으로 예배할 권리를 허용해서는 안 된다.,교회 내에 신앙과 도덕에 관해 절대적으로 무류한 판단을 내릴 수 있는 권위 체계는 존재하지 않는다.,F5_GOALPOST | F6_RETORSION | F7_FALSE_DICH,COMBO-02_PAPACY
0.639,TRENT-S07-C05,세례가 구원에 필수 아니라 하면 파문,CCC-1452,완전한 통회 (Contritio Perfecta),세례 없이는 구원에 이를 수 없다 (통상적 수단으로서),내적 통회만으로는 어떤 죄도 용서될 수 없다,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.638,CANON-SACR,성사 일반과 성체 영성체의 제한,TRENT-S14,고해성사와 병자성사,"죽을 위험 등 극히 예외적인 상황에서는, 일정한 조건을 갖춘 비가톨릭 기독교인에게도 성사(고해, 성체, 병자)를 합법적으로 수여할 수 있다(Canon 844).",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS | F5_GOALPOST,COMBO-03_SALVATION
0.638,CCC-0491,마리아 무염시태,TRENT-S06-C32,선한 행위가 공로 없다 하면 파문,마리아는 원죄 없이 잉태된 유일한 인간이다,의화된 자의 선한 행위에 공로가 없다는 명제,F1_REDUCTIO | F2_RUPTURE | F4_ACTION_DOC | F8_SILENCE,COMBO-01_MARIOLOGY
0.638,CCC-2357,동성애 (Homosexualitas),CCC-0847,교회 밖 구원 가능성,동성애 행위는 어떤 상황에서도 승인될 수 없다,세례를 받지 않으면 어떤 경우에도 구원될 수 없다,F2_RUPTURE | F4_ACTION_DOC,COMBO-05_MORAL_COLLAPSE
0.638,CDF-DOMINUS,Dominus Iesus (구원의 유일성과 가톨릭 교회),TRENT-S14,고해성사와 병자성사,"가톨릭 교회만이 구원의 보편적 성사이며, 오직 가톨릭 교회 안에만 그리스도의 교회가 온전히 존재한다(subsistit in).",고해성사는 성사가 아니라 교회가 억압을 위해 고안한 인간적 전통이다.,F2_RUPTURE | F3_TOLLENS,COMBO-03_SALVATION
0.638,TRENT-S07,성사 일반과 세례,TRENT-S14,고해성사와 병자성사,"세례, 견진, 신품 성사는 영혼에 지울 수 없는 인호를 남긴다.",죄를 사제에게 낱낱이 고백하지 않고 하느님께 직접 고백하는 것만으로 충분하다.,F2_RUPTURE | F3_TOLLENS | F6_RETORSION,COMBO-03_SALVATION
